sample_id,condition,tissue_type,HLA-DRB1_protein,HLA-DQA1_protein,HLA-DQB1_protein,HLA-DPA1_protein,HLA-DPB1_protein,TNF_protein,IL1B_protein,IL6_protein,IL10_protein,IL17A_protein,IL17F_protein,IL23R_protein,IL2RA_protein,IFNG_protein,IL4_protein,IL13_protein,IL12B_protein,IL18_protein,IL1RN_protein,TNFAIP3_protein,CD40_protein,CD80_protein,CD86_protein,CTLA4_protein,PDCD1_protein,CD28_protein,ICOS_protein,CD19_protein,CD20_protein,CD22_protein,BAFF_protein,APRIL_protein,TACI_protein,BCMA_protein,STAT1_protein,STAT3_protein,STAT4_protein,STAT6_protein,IRF4_protein,IRF5_protein,IRF7_protein,IRF8_protein,NFKB1_protein,NFKB2_protein,REL_protein,RELA_protein,RELB_protein,FOXP3_protein,TBX21_protein,GATA3_protein,C1QA_protein,C1QB_protein,C1QC_protein,C3_protein,C4A_protein,C4B_protein,CFB_protein,CFD_protein,CFH_protein,F2_protein,F3_protein,F5_protein,F7_protein,F8_protein,F10_protein,SERPINE1_protein,PLAT_protein,PLG_protein,MMP1_protein,MMP3_protein,MMP9_protein,MMP13_protein,TIMP1_protein,TIMP2_protein,COL1A1_protein,COL2A1_protein,CCL2_protein,CCL3_protein,CCL4_protein,CCL5_protein,CCL20_protein,CXCL8_protein,CXCL10_protein,CXCL12_protein,CCR1_protein,CCR2_protein,CCR5_protein,CXCR3_protein,CXCR4_protein,CXCR5_protein,BCL2_protein,BAX_protein,FAS_protein,FASLG_protein,CASP3_protein,CASP8_protein,TP53_protein,MDM2_protein,RANKL_protein,OPG_protein,RANK_protein,RUNX2_protein,SOX9_protein,ACAN_protein,COMP_protein,PTPN22_protein,PADI4_protein,FCGR3A_protein,TRAF1_protein,C5_protein,BLK_protein,BANK1_protein,TNIP1_protein,PRKCQ_protein,KIF5A_protein,TAGAP_protein,RASGRP1_protein,AFF3_protein,CD247_protein,SPRED2_protein
SAMPLE_112,healthy_control,synovial_fluid,6.072908252301348,6.518476385967309,8.05313682138936,5.747099991174132,8.395177295191989,6.763192434483182,7.223477313631674,6.356418602118224,7.403738799537382,4.344878955064214,7.119244676699185,7.150975739931978,8.092611791849537,6.9943704237967035,6.095654937768483,7.287089497588067,8.497286981122151,6.08090572268541,6.844456651740261,8.793248373887815,5.040606813426538,7.1917405698671235,9.379194346437778,6.9087572304237606,8.587233049671141,7.046573890078385,8.005575875679902,8.036115994777056,4.529601795807452,6.78933440577903,7.08715345269815,7.254567677685252,6.017188774932721,8.862361344387416,6.693048445010945,6.451771778137541,7.4108021431421225,8.170656783086576,7.274374040395916,6.4207628972866075,5.923722224341074,6.037391576071742,7.402232077290023,7.892869173918837,7.037428445317913,8.75460742972215,5.334895033317835,6.855232903635451,7.416915739485369,5.561025380260221,5.777398251561749,6.1228270251854315,7.619395195133444,5.686522311636438,7.572479255667078,7.079922028262134,7.1845180028659605,7.130558748510782,7.365066148174143,9.129228594444175,5.3249103425251345,5.872163501055606,6.694208543551959,6.135674433214304,4.832724766249661,5.991886782989591,6.608893024119614,6.561369098200899,7.392030405577472,6.359855429929804,7.46986014037951,6.802449719590344,7.839979650926375,7.614485300139124,6.666855684072907,7.364355934176055,6.93612560996923,6.993856331973058,5.6653244261053315,6.13803245760515,6.862558835097328,8.395000445993183,5.202775504317058,6.569107106321373,5.786584933617752,6.615968442930384,6.9492642031397756,9.334697503357877,6.559365482823355,7.156090291780503,6.676078107442687,6.780821793720689,8.133818484771496,6.708476144209134,6.824162474721312,6.444705314340737,8.200163919171645,8.279274592027189,7.246748596941793,6.869243451053303,8.937295475169265,7.257324798494433,6.224076077936882,8.450641370161113,6.290451022408522,4.64634033261669,7.439645660479305,5.823328717139317,5.042834685632895,7.088957040138881,6.221509705578922,7.263907865785419,7.059213718019798,7.089010355156785,5.830033754392282,7.03263778705016,5.731677831086069,8.197486302383826,8.1446411327243,5.918695623835574
SAMPLE_113,healthy_control,synovial_tissue,7.372616107873714,8.099945603527981,5.24587987975834,6.144465445906268,6.503481174903905,7.567728900275769,6.539449943339031,6.330906897169806,7.962948437484925,6.248212847944247,7.353902263545296,6.944639552652108,3.9274497012232334,6.950695636493081,5.313769363147834,7.121661881676054,6.158159230608959,6.20584488472013,7.5949778669918695,5.8280764144581365,5.465288915221999,5.3450967165594605,7.4263234350225265,6.52802142442407,5.398603384263233,6.499477084085558,6.979122070364788,5.842942788946764,6.780305530912686,8.22499383261868,10.00716834209519,7.738107553448839,5.209319120504218,6.451740597760499,6.829183275633822,8.197518235963324,7.519405288199607,8.581785968313845,5.884135826739132,5.80170080506376,5.594195333416436,6.075564382046734,6.072306239641523,5.234406655623714,5.7761061486882745,5.014832577942743,8.380364415094087,4.935260414778018,6.5860596555470545,8.146671690307011,6.497755523548903,8.109849180462795,5.522119364659445,9.27100259045653,5.333565436288449,8.438862710175663,5.270526875983734,8.985771797442789,6.457525572220068,8.806152087041141,8.615057899390134,5.039270645480438,8.249121390508398,7.267582950916209,5.688799457072947,7.445910323929571,5.718240598198704,6.161740348107989,6.637514344894183,7.944230407060505,5.7533312945717325,5.209859506825002,6.4180158964159615,6.578888592949654,7.426618243701794,9.390854624517692,6.878656420663621,7.166450690940187,6.4843401034779875,6.348097104520413,7.479885811275736,7.671399292288234,6.421654790853702,6.993505667793827,5.914167711714693,7.182538583251972,6.279707260500347,5.292236720864026,8.589366192339996,5.268567648452163,4.7710488421070805,7.492360569780563,7.086776598245019,6.2760899191438355,7.218629724282126,8.803459768716687,8.03066337832023,10.03064142051088,5.689063574056894,4.652349232367478,6.130480258583267,4.903764798817669,9.520910613226825,7.4200549423245885,5.954924014162856,5.869234690896362,4.749228836124808,6.3473649764863245,7.752497927612726,6.629338103452374,4.90977762069673,6.821897286117965,6.878594599884139,7.1860830321672235,6.766100270216315,5.262675589412076,5.999850805226035,5.92800149304185,4.372110095390573,5.738736567302864
SAMPLE_114,healthy_control,peripheral_blood,7.207287430659021,6.324071542295051,6.570261833061292,8.603190039812333,6.878970103996272,5.377058871883254,5.402613443657946,7.352525088120812,6.175591359310101,6.030863198697037,9.639749083944109,5.887723162267504,5.8355889715177005,6.014819394552073,4.5138578348599765,7.860281649572252,6.55785078596074,5.719712367531139,5.983220865091507,4.4231539958192485,6.943123927438934,5.282152653460992,5.030402890793438,6.057570723458408,6.703413429405043,5.836518313539681,7.292365249640304,7.548284693664291,6.8948752190124605,7.062666181265604,6.7386344832298715,8.266299841884642,6.252083275668427,8.218335350497233,5.386807016894644,7.206256476360571,5.065909235486726,7.165029340580194,5.512113554493989,9.0638751161339,6.806010661159302,6.868110397628866,6.773069305671414,9.161576831412846,7.190648352228566,8.12737858536609,8.25719873815613,7.693485652061546,6.2954306403117934,5.8516936711350365,5.4336646926867,6.398111815503071,6.616540033889752,5.886719793836969,6.6005885250233085,4.058471392403395,7.582990309963465,7.514852908664204,8.043130974288731,7.113710679281222,6.324085074376818,5.118483992419207,7.6055735521935475,6.669104340239753,8.108506244116297,7.82125808439134,8.048137584110874,7.918486626259281,5.827395007660562,7.752993106748886,7.0191268306751375,6.941672855595044,8.173513138186053,7.750912476800789,5.761252283757378,7.018424398346519,6.934671214116273,7.562261945686384,7.8465784683120035,6.318930505351658,5.127912016137279,7.817509857848616,7.254781773295459,5.7354556261985135,5.34194873144547,6.401485571326418,7.579682143693327,6.8960921807224205,5.486136394557126,7.4734937692140475,6.494039977665642,8.592118948550919,5.5368251107532735,5.727743073160302,7.47087115324438,7.134404513542622,6.066023554404997,8.147828134467451,8.882101975985142,5.945851384997046,7.081896761810275,6.0404266291048945,8.918629774923751,7.376006652075039,6.390580024293901,8.211625057430384,8.29610522465213,6.022342098756001,5.326318353071926,5.757876679432895,6.846674539160725,7.79550447950078,6.621433707159941,6.4576287130448495,7.94343788144083,6.995219597307402,7.127501731546051,6.3380917727425965,6.019187394945748,6.039270716051552
SAMPLE_115,healthy_control,peripheral_blood,5.245870382901107,7.577815948517383,6.844566574446835,7.1741635449819245,4.6686060897395505,6.360465652190557,6.8532202556375825,10.26156632378664,7.080942850053115,6.115248409132393,6.087348889058347,5.563238041213513,6.308549788447322,5.655695209887961,7.535094927705604,6.018066930892295,6.482896400620283,4.706488237130407,6.73311009690642,5.858009031651961,5.332959626522399,5.692606786888449,7.5066283802028195,4.730855223186489,5.3970221482981025,6.523810319392485,7.235487937200525,7.528892388184501,7.8887845075751235,6.686326071398412,7.672675417450681,6.871602269979621,8.256326759121713,6.742319229159754,7.404293608892072,7.608035082406482,6.138694796520817,5.550965073610617,4.770561647033434,7.392680200274785,6.91618059790513,6.428420157057759,7.053514827984969,6.484848351794495,7.091656883645063,5.641108493800823,6.945117134635822,5.456158071027962,6.0672509190759705,7.3796989783987295,8.168898947613785,7.098136615897553,7.1679487971589495,10.511505274090013,8.008322504577269,6.346589052110239,5.356968081360903,8.024887959643216,5.87709983773112,6.4953953689352115,7.8178262116756025,8.224882987690528,6.825520778207465,5.477233936311515,7.666891950576099,6.542719543818545,6.401301110392797,5.8212011855246395,5.904014579741219,7.354070553147908,7.120933541403911,8.016175434111297,5.03216901532142,5.23354375395124,7.619059396690526,6.373703165231482,5.9318460830609,6.316205667314911,6.195603042575188,7.1629177079533655,6.2471450445847445,7.13443184139876,7.142652958343543,5.803269432754862,8.318804678836091,8.365099724401269,8.528144529258054,7.51113123108704,8.427183167689476,5.358818720781034,5.554102877362089,6.584779933651088,7.261274690775689,6.130495836693563,7.481847709182712,6.964108900465706,6.906486972017749,6.3173741918093915,6.96846312287497,5.317619735039488,6.4027149697599945,6.128447850015265,5.670852095133421,5.789424651945425,9.031414172702172,6.746020825784728,5.539972108720478,7.817683250901886,7.11218590001767,5.093779732653462,7.1127463902921635,6.636406821264866,9.00390991477986,7.086649317958633,6.732764057784111,7.533198414584467,6.680805924828259,5.726190054305739,5.833443902199271,6.103438333338957
SAMPLE_116,healthy_control,peripheral_blood,6.902825560940381,7.997921545254586,6.893299336633468,7.900588437536432,7.215353545469164,5.718777243426332,7.647128302505538,6.026318808034843,7.2878764377665215,5.678479679546754,6.509649501595826,6.632303030687194,6.890331300165086,7.209726785274425,8.173964371218268,7.533559761913966,5.502074136127773,7.564353827991794,6.092238415455945,6.266004229677592,6.716931608100558,6.419224690381293,6.3667543144673076,5.5651272740067785,7.891381451417007,7.956546956715376,6.430898688594636,6.792418298862868,7.448533437295629,5.530710193668451,6.240755743627247,8.205983063856447,4.1632816651344395,6.473661486594663,6.083678750669822,6.527243558343057,6.070377711281916,7.334655020315703,7.406988429675582,9.377330755232709,6.870677621081849,6.750736764025531,7.264246346762046,7.317652401463048,8.49417501165924,6.173677200651287,6.617566542031792,6.798719933247186,5.93784479360517,6.984726880149451,8.228535769557215,8.283189899602428,6.559315145385899,7.630081913871597,5.36144685278512,10.269552312269518,7.353118508575576,6.619412418164261,7.0992538209200005,6.912744085761001,3.7196016794802955,6.584701460730629,8.073309449360549,7.32630472213721,7.328976871131053,8.017828286101714,7.525009452449345,6.768899489491063,6.493630097481969,7.376999629521188,6.298260735095503,6.750534139837814,7.517995277245551,6.323161236833245,4.8931688382139304,6.538572865699476,6.5592517696564565,7.858077627651953,6.557790988923774,7.388618163372906,7.192495292163674,5.760099937683935,8.451565592446618,9.89419435628559,7.459215988226654,5.726352569064727,4.0159517892795815,6.749175407129041,5.135153300105172,5.968890851440655,8.643493530177784,8.229994478287443,8.404754809719043,5.980840929663431,8.190722614827479,3.9523024800465785,5.348582355570156,7.176138372055131,8.409958182339219,5.681876353784496,7.51308830587139,6.031475116085129,6.6995230143448214,7.890293248369687,6.42449360184607,7.053085849266587,4.686321232289054,7.095322289654619,7.369454572085232,7.348852823374287,5.890635729575398,7.501693550870242,8.568396172179279,8.798226090774648,6.707962116574382,7.721474854578918,8.567983516164889,6.997193297470034,7.346265500536892,5.9300894670472015
SAMPLE_117,healthy_control,synovial_tissue,5.489981166964192,7.603032428056034,5.747533313668946,5.181633189935821,7.052849444938987,6.578396043956003,6.538694487447409,6.283556894622054,8.70946145921123,8.894630389887569,6.723780973952108,7.319216672177325,5.5051561924070285,7.019628102090367,6.85684443875165,7.880571373652481,5.959868365940414,5.840640208936485,7.018011836262289,7.321773040193376,4.753411487934658,6.282663729253355,7.649109094135231,7.406077512401029,7.866226703242227,6.9489427037096,5.328979704338445,7.031327220778714,7.353907149150637,5.537366114939287,5.738228418317424,6.557716546113989,6.839874770101238,5.229224971961672,7.5155719525116975,6.696956614567276,6.905679613758307,6.4137975655462185,7.566117530405872,8.629092915343888,8.351842426065685,6.775236002799154,3.841651425961561,7.187181214317052,8.2047065139727,7.874977222923052,7.189484408235284,7.244368597345368,8.064299691265669,7.2527568477034,5.272701856869791,8.066754270844672,5.570848350550661,7.029910478642075,7.509020523071359,6.6206115491163136,6.218675096892342,7.001317828611086,6.04824204088237,7.308299951743586,8.140434922634418,8.273497630074356,4.485883110216086,5.598199087174634,8.629417661930903,5.726847003962295,7.084348058854661,7.719354679068936,6.345732723602148,7.964339351550066,7.473881995205325,7.57607818640076,5.041351575131063,7.334763314798056,8.207409783686325,5.386112396178373,6.8105284629242275,8.354261574285003,6.260455983657809,6.14519982116331,6.801902581549976,6.382691800213189,6.311694624867423,8.159553753170126,6.97401832779652,7.322670472406536,7.994238193350655,6.745923145140968,6.474825266909865,7.565459355446364,3.6442672250425234,6.788242897089542,6.655674367814241,6.3067577967122395,7.145035560847215,6.809063684554615,6.623141154918301,5.225128833475275,5.68774308797951,8.86532703184385,8.758341413946527,5.858253211857246,5.092488006699398,6.887958484347954,7.453842584468301,6.049111015662083,4.595455322853691,8.306089976101038,7.107637547542381,7.950529487425078,8.141853503759092,6.9633281329168035,7.40884340922255,7.831890261378609,6.449606025051509,7.801332557243865,4.78463026698205,6.5024768722157384,7.293754886701534,5.346304423054721
SAMPLE_118,healthy_control,synovial_tissue,7.109909372777852,5.560349101335705,7.258386424913682,7.470162793521228,5.8314319213903225,7.317272763740101,5.575856878149608,4.857809884540257,6.544630003881682,7.659821520965641,6.942235738715972,6.586593811406799,7.347085233174883,6.618340795844028,5.991477980613203,6.916549767390175,6.236475324028124,6.043347066041396,7.489087902982525,9.327323141336787,5.826654578074785,6.2790407017713825,7.661936210669625,4.911385555500792,6.814212699555241,6.143623206440358,7.681012711679392,6.639832030046968,6.22283192308611,7.105949990768669,7.2377941661568155,7.0855346821996195,5.0919412467572736,6.549499893023004,8.552439553177118,5.93999084494174,6.511605474618817,6.820864153355667,9.06271666041744,5.97993595388288,7.72037415675055,7.151979554476088,5.140295335142723,6.274497933854668,5.870579579221726,6.1627859302921175,7.6076552104493995,5.4901088220845455,7.24956860669111,6.590942202472103,8.349252216096868,7.0655136336496716,5.802658396763432,6.697603938495827,4.183058392531852,4.837581008607654,4.8072190983054215,7.044462518586069,6.762909008984745,7.039367672281576,6.0684107082999965,4.581113391582231,7.2755877299250145,7.962121030131734,7.1806747658081935,8.006986382164591,6.449728320943522,7.077875999328678,5.011976058871819,5.4598791282072066,4.998931542470821,6.022209215267094,9.447000661214014,5.756658691384209,5.3063355344758145,7.708136605109748,10.199165540714915,5.506337893653837,6.537840663193537,8.188041372120049,8.117991521684518,5.959797201754487,6.507166136934648,7.677832507130288,7.099097617000397,7.4325966474066245,7.215596899075356,7.038086082135409,7.025394146212775,3.7622044646475548,6.125642981191649,6.9786469050898265,6.708832931296571,6.490380060805896,5.491718260498539,7.592762868608919,8.591871617632243,7.090989691175112,6.75766676319148,7.3758655079063455,5.900207447881343,7.947285160125006,8.976676436846628,6.226570772339295,6.141726277619102,7.502234350913778,6.7175912151029165,7.895120158210031,6.904286216921099,7.061601873294602,7.0153530024151785,6.484404099266901,7.211118290850088,7.037803729380921,6.997219177855663,7.34232828341079,6.731541093538231,7.259449658589831,6.308825784926962,9.32541914185669
SAMPLE_119,healthy_control,synovial_tissue,7.906652565793236,6.859565959567147,8.99477605687353,4.861480724961963,6.698987444234409,6.240691391794815,6.435103565897272,5.797402818146046,5.700642137311219,6.371740046084236,7.138159076513031,7.233383478107283,5.908814224335851,7.1214147121479625,5.6946401722843545,6.783328299773793,7.499323876626549,7.639475850526141,5.951717231252779,6.669440796120888,7.669531880826946,6.822963850006155,4.868310486417228,6.567358128651884,5.908279761389088,5.831777572885156,8.214627254295026,5.966485322151307,5.5719406021309785,3.984202691178758,7.619495648436587,8.185587933733677,7.530366398841629,7.627889860282018,3.29093857563171,7.5594125978390245,6.5356923880269235,8.14913532434483,7.6074116460486,7.466752301011957,6.6238490952937275,5.692598246855185,7.430104230785339,6.060878902207376,6.58987528378321,8.00228901395072,7.558482244781413,5.840101864775826,7.831736188604882,6.900035085355098,4.706366157037404,6.435526588454997,5.406178860058642,7.044192420827782,7.018459941074139,6.679079124727159,7.160753357494595,9.068570877905474,9.117552166804483,7.35714589711381,6.927507221968233,5.806420902596796,5.0327080958589425,5.217488464295047,5.1986873745637885,8.566761169194478,8.29353582566373,7.105803762270499,7.332789299846922,5.44466329032137,7.064100740849501,5.536034502282839,5.431387221624276,7.437886931867176,5.98915603530512,6.6394101387948155,6.458498368580932,7.851226840768641,8.125719621705693,7.2012278487884975,5.2904915146640406,6.688870459058949,6.65532804877183,6.724696149639949,7.92987828798361,6.659002993587228,5.255445271093237,7.720078037823506,6.420639237476949,6.229720213141014,5.522051609254113,6.746529640898565,5.557671122353877,6.992201136080751,6.3339546467013825,7.646928024712436,5.61956073375266,7.81841314092011,6.980090789288809,4.886967708234106,6.533393092389663,6.5897362878304,6.8721648899753,6.555374364891231,7.3494734552760335,6.161828451669303,7.415939929284352,7.094104840136614,2.859742854925643,6.433460160636643,8.078595407358076,6.068205905999148,6.433761171378297,7.432109339380849,6.420382871483922,8.507735359245226,5.956810434732132,8.835388880431564,5.5645550058644755,3.872254535324396
SAMPLE_120,healthy_control,synovial_tissue,7.271854079343143,7.3258474188549405,5.722606008805636,6.338553077090251,6.902836049126981,4.36707826189542,6.96557515411835,7.1076774930467765,5.979126386007538,4.713097883648979,6.236393760794076,8.961238002185452,6.864139458701567,6.873263257747842,6.1451887118128585,7.999708096987807,5.232687348113624,6.236802021171581,6.036025746889974,6.526603604745995,5.674915501788133,5.601387317591383,4.904337437271277,5.54212400895054,4.295769773602363,4.64811914267199,7.915307707912965,7.393979996903336,10.64381459833721,7.123051060143443,7.543266733490972,5.147469899805664,6.23122124029279,5.955941372988131,5.761775781372995,8.149984250171833,7.08872400132463,5.693379147207441,4.966710215906624,6.426570059525268,6.915319272961254,7.657719056186233,4.0718481993478095,7.0157493210366555,8.245638296664277,7.123030084795508,5.1971130149579965,5.312251111753575,6.811562728915615,6.232089157567063,7.7627484828406335,8.517073510007707,6.516996795007334,8.780077843265627,6.4312596879980815,7.452369034666622,6.430452413029299,6.929056242295553,6.304657224628377,7.492260812128175,6.867827760528772,3.4007164886263173,7.622569477924406,5.329478610773504,6.184328898478366,4.710478772033224,8.685375111352378,7.755493008990333,6.740762248136878,9.130182085910851,7.4645085857919815,6.455926944077872,7.826041165814077,6.738657691080406,5.797963640701608,6.277882464078115,7.473442233430209,5.541664426531225,7.464394715209836,5.417397045869083,8.330688911485291,8.024846931977901,5.8574494576558065,4.404855504158881,7.7856623079745795,6.53710390628472,6.498807570500128,5.32585318941963,8.626895681801159,7.666657459176476,9.018311275291374,7.311665125913612,5.343747939229041,8.562558735486494,5.913224120939878,7.79886329820649,8.75566706599987,6.377241174594811,6.152557520578354,5.812278609585265,6.7017945702548305,8.133158084071578,8.217015092792098,8.185012107559547,7.39326537825264,5.640980801863862,6.573462994327091,8.959782727158522,7.68712361085208,5.245980940666395,6.1655519679457,8.987194889274708,6.520180591727422,8.282449437870149,5.530692251456357,6.3830444483043225,6.659930722000433,8.963810553837394,6.60377877736291,4.0955139423374565
SAMPLE_121,healthy_control,peripheral_blood,6.2047899480081385,8.230535294269147,5.165275661063271,7.486211701083629,6.772426234698671,7.702524968171618,5.4845006626056705,6.332404248266122,5.526157325528964,5.515464994168637,7.317197322314747,8.758038493904031,6.5768680693824795,7.391710756663397,4.840242203867229,7.598670325702059,7.4965802540506745,5.649337039821458,6.053822544015261,7.840461361479629,3.1536596590334796,7.936790830327206,7.220131588999705,8.385380601084966,6.716462386137138,5.795982374198974,7.564068725447816,6.1624311496147595,6.27998049745288,8.268300699916228,7.061188056721083,7.949294777348447,6.465859473579647,6.242879986298518,6.21470197503002,7.843242049826675,8.029364361235157,5.427551751119424,7.0024450802009275,8.711423609048381,6.868925511729581,7.322508433351788,7.923444300596242,8.069904620441122,5.792761097795729,6.380928060802159,6.154034172833439,5.695333314554979,6.674273653851624,5.980575882833698,9.583575203392053,6.549171521757719,7.712237370496305,8.671644267149079,4.528221466740856,6.751227383454792,9.668528393842488,7.27892818718142,8.52484037498763,8.226702484208822,5.153896499131582,7.34013393637472,7.952464584481286,7.7617592622086375,5.712453275575784,6.215761310168026,7.0021352507699435,6.262349401239502,7.974459717731312,8.47433395494107,8.658843239998234,7.455324695360187,5.48107118057918,6.936883266595425,6.407344700892476,5.735149527262653,7.012700721132008,8.065920802991453,7.030562379884971,7.843489507937133,4.6998661762694525,7.733731561821754,6.016029105022764,5.894851755852271,7.983088110354734,8.31495127662801,7.485835020095758,6.451446045034432,8.178678376006278,6.017267674083413,5.075850697216128,5.175117481647348,6.816241359708731,6.9016012826119715,6.434107976803034,7.564183333338832,7.163616861144526,7.390803153430623,6.025820658498659,8.57139913883561,6.471870687070732,8.441759338614357,7.1713605001967995,6.134013204211805,5.568248870438482,5.968925176119471,6.522886480457511,6.334473209489033,6.171609976924539,7.492885773932606,7.242234697880352,6.626853709054128,8.97950561633929,5.075864959212527,6.31141269330583,5.666049984558092,7.875990815517599,3.3103878934813076,4.974199285273102,6.332765895389571
SAMPLE_122,healthy_control,synovial_fluid,8.80518282129627,6.663623876228885,7.522558529710638,7.588290067601662,6.313501864710934,7.768920791199387,6.223212115297557,7.3322123303187094,5.629689080465166,5.869671318490353,6.767992211169783,6.4593033224433425,7.442430410449694,6.375859142016841,8.152325192584271,8.015301855837668,5.9139106952966385,7.130510734780476,7.740548551707258,4.593840411971993,8.044344125390786,6.556861257392186,7.618839920924746,6.914129313683003,7.3777890085923765,6.91605728551871,5.570223979993957,7.450419625663673,6.130314555813066,7.604887266191063,5.509991463622704,6.68816488230924,6.2644554359950675,5.254766902554119,8.134077973248694,6.412105090263218,5.5595098967687635,6.687647704894197,5.0786926570667665,8.976922069182521,6.410658644044734,7.054198021593434,7.583920813087863,7.604858166054695,7.219008398854842,5.661417206851541,5.799812123684434,5.6326677276469095,6.9363049478893215,9.15912229529546,5.562885534050655,8.86862412593454,7.209366908632081,4.27318469131713,5.067607664552393,4.97235083051363,6.699322727262458,7.290925137450593,6.173041497386975,6.064150683660808,7.006621066449418,7.68321812071058,6.375074297584796,6.7315287247832325,7.804303230968975,6.6640473287038935,8.589768071884693,7.568616608698206,7.894597947623904,8.306485807017799,7.537338835310285,5.2036312517925625,6.578690091375358,7.145122534420148,7.017610708152264,6.770355290511883,5.167057347235327,7.069849871040655,7.381270836563544,7.086088345684452,6.779758553369802,6.514680875225125,7.077164698933053,7.195192676926043,5.999428936089155,6.147114712098158,6.557562893317691,7.6854852486194405,6.296538704517362,6.730234787115613,5.6791042366456645,7.459221195109631,6.939487080164889,6.015517156171819,8.316568061960291,7.297279182360051,5.588089595924422,7.158543125529381,6.734452522244644,5.83410217478543,7.791874483872676,5.81866947190495,7.316878999167185,6.1445106389513455,7.696676444232821,7.575307053817364,6.350466975630701,7.254445077259335,9.07122925012736,7.691251258126738,6.029091723119443,8.611585816033294,7.2472485392172326,5.781928345585866,6.797251815620832,7.413679490577337,5.06152897525806,6.9813301293315595,8.53320360760752,7.590006458686369
SAMPLE_123,healthy_control,synovial_fluid,6.079401014207869,5.608135291914008,5.4635124646922275,7.267280317157945,7.607711763840326,4.975155806909959,6.410404645953745,6.615118099629148,5.165153565646878,6.450651698287677,6.923452223690309,7.540512664546283,5.931057139377865,6.383191926893844,5.872204546357717,4.833518094294374,6.1900752260984016,6.883229226550474,6.12710626447874,8.047714881766273,7.562586361213044,7.207011512142734,8.336487346957455,8.279905385251833,5.9393347199860616,7.863628380881644,7.358277771626901,7.872969255950696,7.669188891556248,6.2917152214317,7.364708364729056,6.603709641378821,7.966414293145332,8.761055348307973,7.515406900005746,5.676270143719224,7.478167433709207,6.439013922155766,7.019260183539821,6.324175933283546,5.735798385324291,4.614413797032457,7.6441773032587,6.193160124642368,5.060070505852132,6.310521325396339,7.46505407525218,6.869288138141641,5.9295610657862925,4.6354007959620525,9.588228086590044,4.351359984774985,4.717603456425302,7.512057030605719,7.698819845203983,7.9358666245658185,5.905514676089744,5.93972596228276,5.042448929383948,8.37540626337944,7.004230586736681,7.296658563222499,6.704209179902957,6.105313543024753,6.979230571641432,8.088948294899806,4.798269334805141,7.509140076383584,7.8564742913257355,7.249473587192428,6.900886433658727,8.07771963143409,8.10463796097029,6.37711711221144,7.187707108056931,8.400494919130653,6.28864034575656,5.730320399483811,7.354783105902003,5.168885934782878,6.952339828534593,9.425370961616595,7.456390494832686,5.62661367637659,6.452373192561879,6.907672481693948,6.300475540515131,6.999306738080694,7.698738975324269,7.811109477031866,5.931286237460659,6.134086074537259,7.334557103506488,8.504322055877289,7.65942837749082,5.843798455378195,7.3163814583802225,8.041632669952602,5.896540364625376,6.2798849747029255,7.80183803186987,6.4792942845564605,7.019260681088296,5.5924689157300165,7.655673526479162,7.524375919624143,7.38401302091237,7.912997025271262,5.974933872271098,6.335654037823132,6.500697058779994,7.323130589029357,4.991333716136178,6.535582834257111,6.877812527581725,7.925752832558616,8.197165234930607,5.945358622880811,5.419454880255411,5.749886630193997
SAMPLE_124,healthy_control,peripheral_blood,6.319877389442663,6.8479469014037,7.106967411950574,7.572186740068275,8.580014766685172,7.246058922148769,8.241784655003666,7.578873346789799,6.969119194434972,6.0557863519658754,5.184164592677175,6.6216156480915345,6.668840282356766,7.49248245608647,7.963790572466523,8.767538332174864,7.063752811959358,6.608014763662959,7.027622406587603,5.9089349390926085,7.425169003450097,6.13104501239125,5.601557719723733,5.811267298028973,8.066691213421022,5.857027626192285,5.486653928649345,7.110674170450526,5.572926821715311,6.007059230363086,5.2832862091527755,7.643041344705416,6.489073437978912,7.2028367337568575,6.261440415319849,7.2190962065468165,6.705794136985515,6.097285344885609,7.833791149042685,7.539886853720842,6.368920221224367,7.595063015022682,8.943803875579867,6.544937250942099,6.7557344168926985,4.710894167387065,5.77212965549292,7.416304586209848,9.992625530363126,8.0521907245722,6.669756967207593,5.951500523032102,6.285372717337501,8.152665797014025,7.447197992383823,6.811675258659391,6.373886712267083,9.923291293412978,6.166497513015572,6.341904617251549,5.788640799354916,7.052830245505018,8.397220112671729,7.035919223530712,7.597255766285526,7.495314126338937,5.17046902416368,6.4090759215173625,6.897039522369651,6.749412535971431,5.644335904797878,7.265614772425163,6.333272345231632,7.444876951139451,6.296126156274573,6.475470563636822,4.523449065460234,6.077126853499484,8.015461445011791,7.378707864795779,6.4295040304312145,5.548688054984211,5.376888684123419,8.231661976516486,7.04322669463871,8.160016162080428,7.3693806198559315,5.996999175338124,6.46877020234379,7.052580176005015,6.164294473981309,6.351624564067187,6.778410208046602,6.262993689417125,6.430174138914842,6.75864697447019,6.546158529030943,6.808336813373653,8.271407780232916,7.998274354029046,6.524431964114168,8.075555410325357,7.521020189414465,7.427658933015199,6.016154032115118,7.262140890496061,7.817358496219763,6.258502603587894,5.973707149330127,5.2348702459192875,5.356956139852484,7.128334327214956,7.9776819016487615,4.311822049766707,6.460144128979539,5.27919016390484,7.845316616996475,5.785820552618891,4.895883270359687,5.8465552192219645
